Index,Taille,Poids
15583,167,63
15584,179,58
15585,168,54
15586,167,58
15587,167,51
15588,174,64
15589,173,51
15590,172,62
15591,176,65
15592,179,61
15593,175,65
15594,177,70
15595,172,62
15596,168,55
15597,166,52
15598,182,58
15599,169,50
15600,169,56
15601,166,60
15602,176,66
15603,170,53
15604,170,53
15605,174,54
15606,172,53
15607,169,56
15608,181,59
15609,177,60
15610,170,56
15611,178,60
15612,171,57
15613,169,50
15614,179,58
15615,171,53
15616,171,52
15617,166,53
15618,174,60
15619,182,64
15620,170,69
15621,180,68
15622,164,56
15623,169,58
15624,183,59
15625,171,62
15626,171,56
15627,176,59
15628,170,54
15629,178,65
15630,173,56
15631,176,54
15632,175,54
15633,180,60
15634,160,53
15635,180,59
15636,178,64
15637,172,51
15638,179,59
15639,174,65
15640,176,67
15641,175,57
15642,176,58
15643,176,64
15644,171,52
15645,173,61
15646,171,58
15647,175,63
15648,171,61
15649,170,53
15650,171,55
15651,168,53
15652,167,53
15653,168,52
15654,165,53
15655,174,57
15656,169,59
15657,180,55
15658,180,61
15659,182,62
15660,167,51
15661,172,64
15662,176,61
15663,176,63
15664,171,61
15665,173,56
15666,172,59
15667,163,52
15668,174,61
15669,167,59
15670,167,51
15671,174,62
15672,168,57
15673,161,47
15674,164,52
15675,163,52
15676,163,56
15677,172,62
15678,169,54
15679,174,59
15680,179,52
15681,173,51
15682,173,52
15683,168,54
15684,176,63
15685,174,59
15686,173,55
15687,172,60
15688,167,51
15689,176,66
15690,178,58
15691,175,53
15692,181,57
15693,179,53
15694,176,57
15695,173,60
15696,172,59
15697,167,59
15698,171,65
15699,173,55
15700,172,59
15701,161,63
15702,171,52
15703,169,61
15704,169,56
15705,174,59
15706,181,65
15707,173,48
15708,174,59
15709,172,50
15710,175,61
15711,170,54
15712,186,67
15713,169,53
15714,171,56
15715,177,67
15716,181,68
15717,171,58
15718,170,59
15719,173,61
15720,170,56
15721,164,66
15722,173,50
15723,176,68
15724,175,62
15725,175,62
15726,173,60
15727,179,50
15728,166,49
15729,176,56
15730,167,59
15731,162,59
15732,168,58
15733,164,52
15734,171,51
15735,171,59
15736,166,47
15737,179,59
15738,178,63
15739,173,60
15740,170,53
15741,174,49
15742,173,58
15743,177,62
15744,168,55
15745,172,59
15746,174,56
15747,167,55
15748,178,63
15749,170,60
15750,178,62
15751,166,62
15752,172,61
15753,172,60
15754,163,53
15755,186,55
15756,171,67
15757,176,65
15758,171,52
15759,173,57
15760,180,63
15761,168,58
15762,170,53
15763,173,49
15764,174,64
15765,175,57
15766,176,64
15767,170,52
15768,171,66
15769,177,66
15770,171,53
15771,172,58
15772,178,60
15773,167,60
15774,167,54
15775,179,64
15776,172,53
15777,181,61
15778,173,59
15779,172,50
15780,167,59
15781,180,62
15782,175,59
15783,173,56
15784,175,65
15785,166,46
15786,167,62
15787,176,55
15788,176,61
15789,177,59
15790,176,56
15791,162,51
15792,170,53
15793,169,59
15794,171,53
15795,170,50
15796,176,62
15797,177,60
15798,176,59
15799,180,60
15800,169,59
15801,166,60
15802,175,55
15803,172,56
15804,176,62
15805,179,63
15806,173,58
15807,175,52
15808,170,61
15809,168,60
15810,168,68
15811,173,55
15812,180,65
15813,173,51
15814,176,66
15815,176,59
15816,165,52
15817,172,53
15818,175,59
15819,179,66
15820,168,50
15821,164,50
15822,176,59
15823,168,65
15824,170,51
15825,175,58
15826,175,61
15827,181,65
15828,174,64
15829,158,57
15830,168,55
15831,173,61
15832,174,58
15833,177,60
15834,171,50
15835,168,55
15836,172,66
15837,172,60
15838,173,60
15839,169,49
15840,169,58
15841,160,58
15842,172,64
15843,178,65
15844,164,48
15845,181,63
15846,172,60
15847,170,56
15848,170,55
15849,168,49
15850,173,54
15851,173,57
15852,173,59
15853,166,61
15854,170,61
15855,175,58
15856,173,55
15857,184,60
15858,173,50
15859,168,51
15860,176,57
15861,168,61
15862,169,54
15863,172,51
15864,174,60
15865,173,56
15866,175,62
15867,181,59
15868,179,54
15869,179,61
15870,180,68
15871,170,62
15872,164,51
15873,173,58
15874,171,50
15875,175,59
15876,174,57
15877,179,59
15878,176,60
15879,175,65
15880,174,59
15881,169,51
15882,168,57
15883,172,62
15884,169,52
15885,174,55
15886,173,62
15887,181,66
15888,167,51
15889,175,55
15890,168,55
15891,173,64
15892,175,62
15893,177,62
15894,173,55
15895,172,50
15896,175,62
15897,171,57
15898,172,52
15899,176,63
15900,177,61
15901,178,54
15902,173,61
15903,177,59
15904,168,56
15905,175,49
15906,169,58
15907,178,67
15908,177,62
15909,171,54
15910,179,62
15911,169,54
15912,171,58
15913,175,55
15914,166,54
15915,171,57
15916,174,52
15917,171,59
15918,167,44
15919,175,58
15920,169,56
15921,171,54
15922,170,64
15923,165,47
15924,173,63
15925,172,66
15926,174,58
15927,174,54
15928,175,62
15929,172,53
15930,164,58
15931,166,49
15932,173,61
15933,171,62
15934,172,56
15935,165,58
15936,181,59
15937,169,49
15938,174,56
15939,176,59
15940,170,57
15941,171,57
15942,170,58
15943,167,62
15944,178,66
15945,167,54
15946,178,57
15947,170,57
15948,179,64
15949,178,60
15950,167,57
15951,177,61
15952,167,49
15953,180,59
15954,176,60
15955,169,59
15956,172,63
15957,175,63
15958,181,67
15959,172,61
15960,176,56
15961,181,67
15962,177,53
15963,170,47
15964,177,62
15965,172,63
15966,176,61
15967,189,68
15968,176,61
15969,168,53
15970,173,56
15971,180,71
15972,166,50
15973,162,56
15974,182,66
15975,173,64
15976,172,60
15977,167,65
15978,163,49
15979,177,62
15980,186,64
15981,165,55
15982,172,56
15983,175,56
15984,169,53
15985,174,57
15986,168,60
15987,168,53
15988,171,62
15989,167,56
15990,170,50
15991,165,48
15992,173,60
15993,168,54
15994,176,55
15995,167,56
15996,166,53
15997,174,53
15998,169,52
15999,172,52
16000,174,52
16001,173,67
16002,174,52
16003,172,55
16004,168,62
16005,175,58
16006,177,59
16007,180,60
16008,177,58
16009,170,51
16010,172,52
16011,173,53
16012,168,54
16013,178,59
16014,177,58
16015,179,70
16016,169,52
16017,167,54
16018,176,61
16019,171,57
16020,172,60
16021,180,59
16022,173,51
16023,176,66
16024,176,58
16025,177,59
16026,176,64
16027,172,59
16028,167,58
16029,169,56
16030,167,61
16031,167,58
16032,173,54
16033,174,46
16034,173,56
16035,169,59
16036,167,51
16037,165,53
16038,176,72
16039,173,51
16040,174,62
16041,170,56
16042,170,53
16043,176,59
16044,168,48
16045,169,63
16046,179,54
16047,174,63
16048,178,61
16049,170,59
16050,179,60
16051,175,53
16052,166,50
16053,183,62
16054,177,59
16055,174,63
16056,175,57
16057,172,51
16058,169,57
16059,165,43
16060,171,60
16061,181,62
16062,177,59
16063,178,63
16064,178,69
16065,174,58
16066,171,57
16067,174,55
16068,173,60
16069,172,53
16070,172,53
16071,164,55
16072,171,57
16073,177,64
16074,171,62
16075,171,48
16076,170,55
16077,176,67
16078,175,62
16079,173,51
16080,171,58
16081,175,59
16082,173,63
16083,170,54
16084,177,58
16085,176,62
16086,177,56
16087,167,51
16088,167,56
16089,167,60
16090,172,60
16091,176,61
16092,172,55
16093,169,50
16094,171,55
16095,171,57
16096,177,61
16097,166,56
16098,164,52
16099,180,63
16100,165,65
16101,167,55
16102,175,59
16103,182,71
16104,163,57
16105,180,67
16106,170,61
16107,168,59
16108,183,62
16109,165,49
16110,177,57
16111,164,52
16112,176,57
16113,171,50
16114,171,55
16115,177,63
16116,178,50
16117,169,58
16118,172,57
16119,169,55
16120,172,60
16121,176,58
16122,174,60
16123,170,53
16124,164,46
16125,167,51
16126,172,55
16127,172,75
16128,175,68
16129,170,58
16130,162,54
16131,172,63
16132,176,53
16133,173,51
16134,170,53
16135,179,49
16136,173,57
16137,166,55
16138,173,57
16139,176,64
16140,168,64
16141,172,53
16142,180,57
16143,172,54
16144,176,64
16145,170,54
16146,189,59
16147,173,63
16148,173,56
16149,178,62
16150,170,52
16151,178,66
16152,174,56
16153,166,54
16154,169,54
16155,166,55
16156,172,61
16157,168,53
16158,168,62
16159,178,62
16160,174,60
16161,177,66
16162,171,45
16163,177,69
16164,168,50
16165,166,57
16166,172,54
16167,180,68
16168,169,49
16169,176,64
16170,171,69
16171,175,62
16172,173,61
16173,174,58
16174,171,53
16175,181,60
16176,173,61
16177,162,53
16178,176,51
16179,180,61
16180,170,51
16181,174,65
16182,173,53
16183,163,53
16184,170,61
16185,170,50
16186,168,56
16187,179,59
16188,164,54
16189,174,60
16190,169,53
16191,166,59
16192,170,60
16193,168,49
16194,175,52
16195,168,52
16196,169,55
16197,176,59
16198,171,58
16199,164,43
16200,166,65
16201,170,57
16202,180,65
16203,173,60
16204,170,57
16205,169,50
16206,176,55
16207,180,60
16208,168,52
16209,177,53
16210,165,45
16211,176,65
16212,173,54
16213,177,62
16214,177,64
16215,164,51
16216,175,56
16217,172,53
16218,164,50
16219,172,61
16220,174,65
16221,170,59
16222,184,61
16223,181,61
16224,162,48
16225,173,61
16226,169,55
16227,174,56
16228,175,67
16229,170,58
16230,178,57
16231,177,55
16232,176,63
16233,169,58
16234,179,65
16235,171,56
16236,174,55
16237,171,55
16238,167,55
16239,170,59
16240,183,63
16241,170,49
16242,171,71
16243,174,67
16244,174,54
16245,170,54
16246,165,55
16247,178,62
16248,186,64
16249,168,51
16250,171,54
16251,176,57
16252,164,55
16253,175,55
16254,169,56
16255,181,54
16256,180,63
16257,174,50
16258,172,62
16259,167,61
16260,174,66
16261,173,55
16262,173,64
16263,170,54
16264,164,54
16265,180,55
16266,171,55
16267,165,50
16268,163,55
16269,174,59
16270,171,58
16271,176,64
16272,168,56
16273,171,61
16274,175,59
16275,179,57
16276,169,60
16277,179,60
16278,168,60
16279,165,56
16280,174,55
16281,169,58
16282,172,60
16283,172,55
16284,172,60
16285,175,59
16286,176,62
16287,160,58
16288,173,58
16289,172,58
16290,163,53
16291,176,55
16292,165,51
16293,177,61
16294,182,64
16295,173,55
16296,180,66
16297,176,62
16298,179,62
16299,173,56
16300,166,51
16301,176,46
16302,173,55
16303,176,58
16304,170,58
16305,175,56
16306,179,62
16307,178,62
16308,171,64
16309,175,54
16310,171,51
16311,171,54
16312,183,60
16313,174,61
16314,180,69
16315,168,45
16316,167,59
16317,172,56
16318,175,59
16319,179,59
16320,179,60
16321,165,51
16322,173,54
16323,174,65
16324,166,50
16325,164,50
16326,172,59
16327,175,61
16328,168,51
16329,164,58
16330,161,44
16331,170,56
16332,177,61
16333,181,56
16334,178,56
16335,178,52
16336,173,60
16337,174,64
16338,179,64
16339,170,50
16340,179,64
16341,175,59
16342,169,57
16343,172,59
16344,178,61
16345,180,66
16346,171,58
16347,167,50
16348,175,55
16349,173,62
16350,173,62
16351,168,59
16352,181,62
16353,167,63
16354,169,53
16355,181,63
16356,168,53
16357,166,50
16358,178,56
16359,174,58
16360,174,58
16361,175,59
16362,170,57
16363,181,66
16364,169,62
16365,167,53
16366,168,60
16367,171,48
16368,172,54
16369,171,63
16370,180,59
16371,166,64
16372,173,64
16373,181,56
16374,182,64
16375,165,54
16376,177,63
16377,172,54
16378,175,66
16379,173,58
16380,164,44
16381,169,49
16382,174,50
16383,164,65
16384,169,57
16385,182,61
16386,188,61
16387,169,59
16388,164,59
16389,167,48
16390,170,51
16391,183,61
16392,176,60
16393,173,66
16394,179,58
16395,167,59
16396,178,56
16397,171,55
16398,180,62
16399,173,70
16400,174,60
16401,171,59
16402,174,57
16403,179,61
16404,170,61
16405,178,62
16406,173,59
16407,176,60
16408,171,60
16409,174,53
16410,175,63
16411,166,48
16412,166,53
16413,168,56
16414,174,57
16415,168,61
16416,164,61
16417,177,61
16418,164,48
16419,172,57
16420,172,52
16421,169,59
16422,171,49
16423,174,57
16424,174,63
16425,167,54
16426,174,57
16427,167,59
16428,175,69
16429,175,62
16430,177,57
16431,174,68
16432,179,62
16433,175,57
16434,166,50
16435,172,50
16436,165,57
16437,172,47
16438,173,57
16439,173,47
16440,173,57
16441,173,56
16442,177,64
16443,171,62
16444,178,65
16445,174,56
16446,171,55
16447,173,58
16448,180,73
16449,177,62
16450,170,61
16451,171,58
16452,179,67
16453,180,66
16454,167,58
16455,170,55
16456,178,49
16457,181,68
16458,176,64
16459,170,55
16460,177,63
16461,167,54
16462,169,64
16463,181,59
16464,168,59
16465,168,53
16466,175,53
16467,172,65
16468,171,48
16469,171,56
16470,166,53
16471,172,57
16472,177,58
16473,175,57
16474,172,56
16475,175,55
16476,179,59
16477,186,73
16478,183,66
16479,171,54
16480,175,52
16481,177,59
16482,171,62
16483,181,55
16484,172,63
16485,170,51
16486,180,60
16487,171,47
16488,173,51
16489,174,57
16490,171,63
16491,172,56
16492,167,44
16493,170,54
16494,178,63
16495,170,50
16496,182,63
16497,177,62
16498,174,46
16499,173,51
16500,179,64
16501,177,59
16502,167,52
16503,172,56
16504,174,55
16505,181,68
16506,180,61
16507,178,61
16508,171,60
16509,169,51
16510,174,45
16511,173,58
16512,166,62
16513,170,52
16514,160,53
16515,175,62
16516,166,57
16517,169,62
16518,173,53
16519,173,58
16520,175,56
16521,175,60
16522,168,54
16523,164,63
16524,173,60
16525,180,61
16526,170,52
16527,178,63
16528,178,62
16529,166,50
16530,165,50
16531,162,53
16532,176,61
16533,173,54
16534,169,61
16535,175,55
16536,181,63
16537,178,61
16538,168,51
16539,173,53
16540,161,58
16541,166,52
16542,174,59
16543,172,59
16544,176,63
16545,175,58
16546,177,61
16547,173,63
16548,168,54
16549,178,52
16550,177,60
16551,173,54
16552,173,62
16553,166,41
16554,178,64
16555,177,62
16556,172,56
16557,176,60
16558,176,57
16559,170,59
16560,169,46
16561,167,58
16562,167,52
16563,167,53
16564,170,54
16565,169,44
16566,178,63
16567,176,61
16568,176,66
16569,176,61
16570,170,56
16571,178,51
16572,180,66
16573,175,61
16574,177,63
16575,180,68
16576,169,55
16577,175,63
16578,172,59
16579,168,54
16580,170,58
16581,169,61
16582,173,61
16583,182,65
16584,174,58
16585,183,69
16586,183,67
16587,162,48
16588,171,60
16589,174,52
16590,175,53
16591,164,58
16592,171,62
16593,167,55
16594,177,60
16595,167,62
16596,178,54
16597,173,58
16598,176,60
16599,170,60
16600,181,59
16601,169,60
16602,171,53
16603,177,62
16604,173,57
16605,171,57
16606,172,60
16607,177,60
16608,167,59
16609,168,53
16610,173,51
16611,175,61
16612,175,56
16613,181,58
16614,174,54
16615,178,63
16616,178,59
16617,173,55
16618,168,54
16619,171,56
16620,173,61
16621,171,56
16622,178,63
16623,171,61
16624,172,58
16625,174,62
16626,176,59
16627,166,51
16628,184,73
16629,171,58
16630,178,65
16631,177,59
16632,178,67
16633,172,59
16634,171,54
16635,175,57
16636,172,47
16637,170,57
16638,172,54
16639,165,53
16640,173,60
16641,171,65
16642,171,57
16643,169,51
16644,166,59
16645,172,55
16646,177,58
16647,170,57
16648,173,57
16649,175,63
16650,176,61
16651,170,51
16652,172,65
16653,175,55
16654,178,55
16655,181,59
16656,177,62
16657,171,56
16658,175,57
16659,181,73
16660,169,54
16661,176,52
16662,172,55
16663,175,56
16664,168,55
16665,166,50
16666,171,58
16667,179,69
16668,176,61
16669,178,68
16670,164,52
16671,178,57
16672,181,63
16673,173,57
16674,177,61
16675,168,55
16676,173,61
16677,170,54
16678,183,56
16679,185,63
16680,173,59
16681,181,55
16682,175,56
16683,169,57
16684,161,51
16685,178,65
16686,186,71
16687,172,49
16688,171,55
16689,175,57
16690,172,57
16691,175,55
16692,170,50
16693,177,63
16694,176,54
16695,178,62
16696,180,69
16697,169,52
16698,177,62
16699,172,60
16700,177,60
16701,173,57
16702,168,62
16703,179,56
16704,168,53
16705,171,56
16706,175,58
16707,167,44
16708,184,62
16709,177,69
16710,175,65
16711,172,62
16712,173,50
16713,172,51
16714,173,53
16715,169,54
16716,178,63
16717,177,60
16718,175,60
16719,175,55
16720,166,53
16721,175,69
16722,166,59
16723,173,51
16724,177,54
16725,167,49
16726,179,69
16727,173,59
16728,173,58
16729,177,60
16730,178,61
16731,174,50
16732,170,61
16733,174,57
16734,164,59
16735,176,58
16736,172,57
16737,171,61
16738,174,59
16739,170,52
16740,172,56
16741,179,70
16742,174,47
16743,165,59
16744,179,58
16745,183,59
16746,173,58
16747,177,63
16748,169,57
16749,167,51
16750,170,60
16751,172,54
16752,168,64
16753,190,55
16754,166,54
16755,169,59
16756,166,55
16757,177,58
16758,173,54
16759,171,56
16760,172,51
16761,168,57
16762,180,57
16763,172,61
16764,175,62
16765,182,69
16766,173,58
16767,165,65
16768,179,66
16769,186,70
16770,168,57
16771,171,65
16772,172,52
16773,183,59
16774,167,47
16775,173,63
16776,168,53
16777,171,53
16778,171,56
16779,172,48
16780,172,56
16781,176,67
16782,172,53
16783,176,58
16784,172,56
16785,177,57
16786,167,58
16787,163,49
16788,163,50
16789,162,51
16790,171,55
16791,178,62
16792,178,56
16793,179,65
16794,174,66
16795,178,69
16796,170,51
16797,166,53
16798,177,49
16799,168,53
16800,171,60
16801,164,56
16802,170,54
16803,171,50
16804,176,60
16805,177,62
16806,174,58
16807,172,53
16808,177,53
16809,168,56
16810,177,63
16811,178,53
16812,177,52
16813,180,66
16814,173,58
16815,170,58
16816,181,67
16817,170,66
16818,159,53
16819,173,59
16820,175,48
16821,173,56
16822,178,58
16823,172,59
16824,173,61
16825,174,51
16826,177,46
16827,172,63
16828,173,57
16829,178,60
16830,180,68
16831,169,55
16832,175,60
16833,177,53
16834,171,57
16835,180,68
16836,170,60
16837,177,66
16838,172,52
16839,175,59
16840,171,62
16841,179,56
16842,171,57
16843,163,49
16844,171,66
16845,169,59
16846,179,58
16847,183,57
16848,175,56
16849,183,63
16850,172,59
16851,174,55
16852,167,52
16853,187,60
16854,177,61
16855,168,55
16856,174,52
16857,175,53
16858,170,56
16859,168,56
16860,166,56
16861,174,60
16862,169,48
16863,169,55
16864,181,64
16865,165,54
16866,171,61
16867,170,52
16868,175,64
16869,165,55
16870,173,67
16871,174,64
16872,166,53
16873,171,58
16874,167,57
16875,171,53
16876,172,63
16877,177,66
16878,172,53
16879,175,59
16880,170,63
16881,172,56
16882,167,53
16883,173,59
16884,173,58
16885,176,53
16886,162,43
16887,181,59
16888,173,56
16889,172,57
16890,175,59
16891,184,67
16892,161,53
16893,173,62
16894,175,57
16895,168,49
16896,170,64
16897,175,54
16898,180,59
16899,175,61
16900,172,61
16901,178,61
16902,167,54
16903,172,52
16904,174,59
16905,178,58
16906,170,62
16907,170,63
16908,171,67
16909,174,58
16910,179,59
16911,170,53
16912,173,58
16913,174,51
16914,169,60
16915,166,56
16916,177,63
16917,169,54
16918,178,64
16919,169,54
16920,173,63
16921,171,55
16922,170,66
16923,183,65
16924,173,61
16925,176,64
16926,177,65
16927,176,59
16928,168,48
16929,179,65
16930,172,60
16931,175,56
16932,182,60
16933,177,65
16934,171,56
16935,162,55
16936,168,63
16937,170,48
16938,170,55
16939,167,52
16940,177,60
16941,171,58
16942,172,55
16943,164,52
16944,175,65
16945,170,53
16946,174,56
16947,171,66
16948,169,60
16949,162,53
16950,170,55
16951,177,57
16952,175,60
16953,169,61
16954,172,59
16955,179,61
16956,176,63
16957,170,50
16958,170,52
16959,169,53
16960,179,66
16961,173,58
16962,171,56
16963,175,65
16964,178,61
16965,171,61
16966,175,57
16967,180,61
16968,174,52
16969,177,66
16970,168,44
16971,173,63
16972,181,63
16973,172,50
16974,180,62
16975,173,53
16976,171,54
16977,172,56
16978,171,55
16979,173,56
16980,177,61
16981,178,58
16982,170,60
16983,166,59
16984,169,59
16985,166,52
16986,169,52
16987,182,60
16988,178,61
16989,177,63
16990,163,49
16991,171,58
16992,172,66
16993,167,59
16994,169,52
16995,174,52
16996,172,59
16997,175,63
16998,172,53
16999,170,50
17000,178,61
17001,173,64
17002,165,47
17003,173,58
17004,173,60
17005,171,49
17006,175,67
17007,176,53
17008,176,56
17009,171,56
17010,165,51
17011,176,62
17012,171,64
17013,170,56
17014,172,59
17015,177,59
17016,173,52
17017,171,49
17018,172,60
17019,182,60
17020,183,69
17021,167,59
17022,173,64
17023,180,64
17024,176,60
17025,179,63
17026,176,59
17027,177,64
17028,173,58
17029,181,66
17030,176,57
17031,173,59
17032,176,56
17033,177,61
17034,171,60
17035,178,61
17036,162,42
17037,173,66
17038,175,61
17039,174,54
17040,178,65
17041,176,61
17042,171,52
17043,175,63
17044,173,67
17045,171,47
17046,172,54
